what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1769397697024
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1769397697062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1769397698048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1769397698498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1769397699299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397702167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397705302
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1769397709065
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1769397725651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397729173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397799548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397800894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397807568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1769397810078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1769397835263
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1769397838219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397841649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397844002
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1769397844271
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1769397845672
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1769397846021
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1769397847836
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=1, --go, --accept-bad-sysid, /cygdrive/c/Users/DELL/Documents/advanced_embedded_systems/practical3_fresh/software/MPSoC_CPU1/MPSoC_CPU1.elf] return code: 2, no processors found",1769397849937
error,log,,,"Downloading ELF Process failed",1769397849937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397849982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397852679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1769397854093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397858948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397864887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397868845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397870891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397873208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1769397875704
