what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766910861822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910866779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910889061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766910889061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910900340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910901774
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766910902058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910903297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910907317
error,log,,,"Unable to validate connection settings.",1766910913393
error,log,,,"Unable to validate connection settings.",1766910913393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910913434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910917537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910924799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910925885
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1766910925885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1766910925885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910926956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910928761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910932354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910933455
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1766910933455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1766910933455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910937660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910958388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910964627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910979565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910983701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910985346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766910986691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911002809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1766911002825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1766911002825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911003128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911006504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911013101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911024546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911025224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911028782
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1766911030783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911030799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911032351
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911034108
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911034172
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766911038622
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911039662
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766911039725
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911039725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911042968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911044164
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766911044699
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766911046327
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766911046576
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766911051901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1766911089137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911091484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911722304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911724454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911733731
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766911736288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911739897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911741606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911744964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911751549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911757919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911759074
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766911759343
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766911761020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766911761290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911762094
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766911766976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766911911229
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766911912677
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911914996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911915060
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766911927973
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911928169
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766911928232
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766911999769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912004856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912238553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912243906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912244772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912247666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912249819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912253480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912256311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912256373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912259716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912263800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912265087
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766912265372
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912267090
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766912267343
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912272805
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766912285835
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1766912294607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912300881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912302625
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912305311
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766912305597
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912311284
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766912357811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1766912359319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1766912359763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1766912361891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1766912363659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1766912363925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912364719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912389049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912394651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912687278
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912688477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912689915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912699413
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766912699438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912703863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912722460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912726780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912728420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912732296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912732343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912732359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912734422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912737213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912744675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912744792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912748320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912768750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912770227
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766912770625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912770739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912774278
error,log,,,"Unable to validate connection settings.",1766912782857
error,log,,,"Unable to validate connection settings.",1766912782857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912782902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912798821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912807350
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912811102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912811120
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766912811134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912817209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912818473
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1766912824440
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1766912825326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912825460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912825588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912829968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912835437
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766912835449
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912837336
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766912837674
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766912844151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766912847927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913427350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913428990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913440395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913443742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913453820
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766913455140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913458509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913460241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913465001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913465558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913468001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913475361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913475580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913475924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913481186
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766913483898
error,log,,,"Unable to validate connection settings.",1766913491378
error,log,,,"Unable to validate connection settings.",1766913491381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913516222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913521292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913522588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913529188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913529293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913531493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913539517
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766913539539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913540913
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766913541318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913541795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766913541800
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766913547637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913668365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913670994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913672962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913827264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913846005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913876038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913886436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913902233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913902645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913903264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913903645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913920753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766913924153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766914824375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766915274073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766916170863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766916177956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766916673653
